Year,Month,Month_Name,Flood,Drought_Label,CO2,Cloud_Amount,Dew_Point,MSL_ArabianSea,MSL_BayOfBengal,MSL_IndianOcean,Max_Temp,Mean_Temp,Min_Temp,PM2_5,Precipitation,SPEI_12,SPEI_3,SPEI_6,SPI_12,SPI_3,SPI_6,Shortwave_Radiation,Vapour_Pressure,Wind_Speed
2005,11,Nov,1,No,0.011,0.002,0.0012,0.001,0.0002,0.0004,0.01077,0.0029,0.0002,0.033,0.0067,0.0008,0.001,0.0002,0.0017,0.004,0.0001,0.0001,0.0019,0.00028
2005,12,Dec,1,No,0.011,0.002,0.0012,0.001,0.002,0.0004,0.01077,0.0029,0.0002,0.033,0.0067,0.0008,0.008,0.0002,0.0017,0.004,0.0001,0.0001,0.0005,0.002
2006,1,Jan,0,No,0.0004,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0029,0.0002,0.694,0.0067,0.0008,0.001,0.0002,0.0,0.004,0.001,1.794,0.0019,0.002
2006,2,Feb,0,No,0.0004,1.519,0.001,0.0009,0.002,0.0001,0.000553,0.0127,0.0002,0.694,0.005,0.0008,0.001,0.0002,0.0,0.0001,0.0,9.618,0.0015,0.00028
2006,3,Mar,0,No,0.0004,1.519,0.001,0.0009,0.002,0.0001,0.000553,0.0001,0.0004,0.694,0.0067,0.0008,0.036,0.013,0.0,0.0,0.0,9.618,0.0005,0.005
2006,4,Apr,0,No,0.0004,1.519,0.001,0.0009,0.0019,0.008,0.000553,0.0018,0.00196,0.694,0.0067,0.0008,0.001,0.025,0.0017,0.0001,0.0,9.618,0.0019,0.005
2006,5,May,0,No,0.0004,1.519,0.001,0.0003,0.0019,0.0004,0.000553,0.0018,0.0016,0.694,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.002
2006,6,June,0,No,0.0004,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0018,0.0016,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.002
2006,7,July,0,No,0.0004,1.519,0.001,0.0009,0.002,0.0001,0.008,0.0018,0.0016,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.005
2006,8,Aug,0,No,0.0004,1.519,0.001,0.001,0.002,0.0004,0.000553,0.0001,0.00196,0.694,0.0067,0.0008,0.008,0.0002,0.0,0.0001,0.0001,9.618,0.0019,0.001
2006,9,Sep,0,No,0.0004,0.008,0.2644,0.001,0.0002,0.0004,0.000553,0.0001,0.00196,0.694,0.008,0.0008,0.001,0.0002,0.0,0.0001,0.0001,1.794,0.0075,0.002
2006,10,Oct,0,No,0.0004,0.008,0.2644,0.001,0.002,0.0004,0.0005957,0.0127,0.0004,0.694,0.0067,0.0008,0.008,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.005
2006,11,Nov,0,No,0.0004,0.002,0.0012,0.0009,0.002,0.0001,0.000553,0.0029,0.0004,0.694,0.0067,0.0008,0.036,0.0002,0.0017,0.0001,0.0001,0.0001,0.0019,0.00028
2006,12,Dec,0,No,0.0004,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.0029,0.0002,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.002
2007,1,Jan,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0029,0.0002,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.002
2007,2,Feb,0,No,0.011,1.519,0.001,0.0009,0.002,0.0001,0.0005957,0.0127,0.0002,0.694,0.0067,0.0008,0.004,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2007,3,Mar,0,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.008,0.0001,0.0004,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0,0.0001,0.0004,0.0019,0.00028
2007,4,Apr,0,No,0.011,1.519,0.001,0.0003,0.0002,2.493,0.008,0.0018,0.00196,0.694,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.005
2007,5,May,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.00423,0.0016,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.002
2007,6,June,0,No,0.011,0.008,0.2644,0.0003,0.0019,2.493,0.0005,0.0001,0.0016,0.694,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0075,0.002
2007,7,July,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.00196,0.694,0.008,0.0008,0.001,0.0002,0.0017,0.004,0.0,1.794,0.0075,0.001
2007,8,Aug,0,No,0.011,0.008,0.2644,0.001,0.002,0.0004,0.000553,0.0001,0.00196,0.694,0.008,0.036,0.001,0.0002,0.0,0.004,0.0,1.794,0.0075,0.002
2007,9,Sep,0,No,0.011,0.008,0.2644,0.001,0.002,0.0004,0.000553,0.0001,0.00196,0.694,0.008,0.024,0.036,0.013,0.0,0.025,0.0,1.794,0.0075,0.002
2007,10,Oct,0,No,0.011,0.008,0.2644,0.001,0.0002,0.0004,0.0005957,0.0127,0.0004,0.694,0.008,0.0008,0.008,0.013,0.0017,0.025,0.0,1.794,0.0075,0.00028
2007,11,Nov,0,No,0.011,0.008,0.2644,0.001,0.002,0.0004,0.0005957,0.0029,0.0002,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.00028
2007,12,Dec,0,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.000553,0.0029,0.0002,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0005,0.002
2008,1,Jan,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0029,0.0002,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.00028
2008,2,Feb,1,No,0.011,1.519,0.001,0.0009,0.002,0.0001,0.000553,0.0127,0.0002,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.004,0.0001,9.618,0.0005,0.00028
2008,3,Mar,1,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.0005957,0.0127,0.0004,0.694,0.0067,0.0008,0.036,0.0002,0.0,0.025,0.0001,1.794,0.0005,0.005
2008,4,Apr,1,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.008,0.0018,0.0016,0.694,0.008,0.0008,0.0,0.0002,0.0,0.0,0.0001,9.618,0.0075,0.005
2008,5,May,1,No,0.011,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.00423,0.0016,0.694,0.0067,0.0008,0.001,0.0002,0.0,0.0001,0.001,9.618,0.0005,0.002
2008,6,June,1,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.008,0.0018,0.0016,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.001
2008,7,July,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.0001,0.00196,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.001
2008,8,Aug,1,No,0.011,0.008,0.2644,0.001,0.002,0.0004,0.0005,0.0001,0.00196,0.694,0.008,0.036,0.008,0.013,0.0017,0.0001,0.0001,1.794,0.0075,0.002
2008,9,Sep,1,No,0.011,1.519,0.001,0.001,0.002,2.493,0.0005,0.0001,0.0004,0.694,0.0067,0.0008,0.036,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.002
2008,10,Oct,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0127,0.0004,0.694,0.008,0.0008,0.0,0.025,0.0017,0.0001,0.0001,1.794,0.0075,0.005
2008,11,Nov,1,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.0005957,0.0127,0.0016,0.694,0.0067,0.024,0.001,0.025,0.0017,0.0001,0.0001,0.0001,0.0005,0.00028
2008,12,Dec,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.01077,0.0029,0.0002,0.694,0.0067,0.024,0.008,0.025,0.0017,0.0001,0.0001,1.794,0.0005,0.002
2009,1,Jan,0,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.0005957,0.0029,0.0002,0.694,0.0067,0.024,0.001,0.013,0.0017,0.0001,0.0001,1.794,0.0019,0.002
2009,2,Feb,0,No,0.011,1.519,0.001,0.0048,0.0019,0.008,0.0005,0.0127,0.0002,0.694,0.005,0.024,0.004,0.0002,0.0017,0.0001,0.0001,9.618,0.0015,0.00028
2009,3,Mar,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0001,0.0004,0.694,0.0067,0.036,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.005
2009,4,Apr,0,No,0.011,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.00423,0.00196,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2009,5,May,0,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.694,0.0067,0.024,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.002
2009,6,June,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.008,0.0018,0.0016,0.694,0.008,0.024,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.001
2009,7,July,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.0016,0.694,0.0067,0.024,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.005
2009,8,Aug,0,No,0.011,1.519,0.001,0.001,0.002,0.0004,0.000553,0.0001,0.00196,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.002
2009,9,Sep,0,No,0.011,0.008,0.2644,0.001,0.002,0.0004,0.0005,0.0001,0.00196,0.694,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0004,0.0075,0.002
2009,10,Oct,0,No,0.011,0.008,0.2644,0.001,0.002,0.0001,0.0005,0.0001,0.0004,0.694,0.0067,0.0008,0.001,0.0002,0.0,0.0694,0.063,1.794,0.0005,0.00028
2009,11,Nov,0,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.000553,0.00423,0.0004,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0019,0.00028
2009,12,Dec,0,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.01077,0.0029,0.0002,0.694,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0019,0.002
2010,1,Jan,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0029,0.0002,0.0005,0.0067,0.0008,0.036,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.002
2010,2,Feb,1,No,0.011,1.519,0.001,0.0003,0.0019,0.0004,0.000553,0.0127,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2010,3,Mar,1,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0001,0.0004,0.0005,0.0067,0.0008,0.004,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.00028
2010,4,Apr,1,No,0.011,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.008,0.0008,0.008,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.00028
2010,5,May,1,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.002
2010,6,June,1,No,0.011,0.008,0.2644,0.0003,0.0054,2.493,0.000553,0.0018,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.001
2010,7,July,1,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.000553,0.0001,0.00196,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.025,0.0001,1.794,0.0075,0.001
2010,8,Aug,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.00196,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0,0.0,1.794,0.0075,0.002
2010,9,Sep,1,No,0.011,0.008,0.2644,0.001,0.002,2.493,0.000553,0.0001,0.0016,0.0005,0.0067,0.0008,0.008,0.013,0.0017,0.004,0.0,1.794,0.0019,0.00028
2010,10,Oct,1,No,0.011,0.008,0.2644,0.001,0.002,0.0004,0.0005957,0.00423,0.0004,0.0005,0.0067,0.024,0.036,0.013,0.0,0.004,0.001,1.794,0.0019,0.00028
2010,11,Nov,1,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.000553,0.00423,0.0004,0.0005,0.0067,0.024,0.0,0.0,0.0,0.025,0.0,0.0001,0.0019,0.005
2010,12,Dec,1,No,0.011,0.002,0.0012,0.001,0.002,0.0001,0.01077,0.0029,0.0002,0.0005,0.0067,0.024,0.036,0.0,0.0,0.025,0.0,0.0001,0.0005,0.00028
2011,1,Jan,0,No,0.011,0.008,0.2644,0.001,0.002,0.0001,0.0005957,0.0029,0.0002,0.0005,0.0067,0.024,0.036,0.0,0.0,0.0,0.0,1.794,0.0005,0.002
2011,2,Feb,0,No,0.011,1.519,0.001,0.0009,0.002,0.0001,0.0005957,0.0127,0.0002,0.0005,0.0067,0.6717,0.036,0.0,0.0,0.0001,0.0,9.618,0.0019,0.00028
2011,3,Mar,0,No,0.011,1.519,0.001,0.0003,0.0019,0.0004,0.008,0.0001,0.0016,0.0005,0.0067,0.6717,0.001,0.013,0.0,0.0001,0.0,9.618,0.0019,0.00028
2011,4,Apr,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.008,0.0018,0.00196,0.0005,0.0067,0.6717,0.008,0.013,0.0,0.0,0.001,9.618,0.0019,0.005
2011,5,May,0,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.6717,0.001,0.0002,0.0,0.0001,0.001,9.618,0.0019,0.002
2011,6,June,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.008,0.0018,0.0016,0.0005,0.0067,0.6717,0.001,0.0002,0.0,0.0001,0.0001,9.618,0.0019,0.001
2011,7,July,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.00196,0.0005,0.0067,0.024,0.004,0.0002,0.0,0.0001,0.0001,1.794,0.0019,0.001
2011,8,Aug,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.00196,0.0005,0.008,0.024,0.001,0.0002,0.0,0.0001,0.0001,1.794,0.0075,0.002
2011,9,Sep,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.00196,0.0005,0.0067,0.0008,0.001,0.0002,0.0,0.0001,0.0,1.794,0.0019,0.002
2011,10,Oct,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0127,0.0004,0.0005,0.0067,0.0008,0.001,0.0002,0.0,0.004,0.0001,1.794,0.0019,0.005
2011,11,Nov,0,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.000553,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0,0.0001,0.0001,0.0001,0.0019,0.00028
2011,12,Dec,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.002
2012,1,Jan,0,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.0005957,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.00028
2012,2,Feb,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0127,0.0002,0.0005,0.005,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0015,0.00028
2012,3,Mar,0,No,0.011,1.519,0.001,0.0003,0.0019,0.0004,0.008,0.0001,0.0004,0.0005,0.0067,0.0008,0.004,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.00028
2012,4,Apr,0,No,0.011,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2012,5,May,0,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.008,0.0008,0.004,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.002
2012,6,June,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.0004,0.0188,0.0017,0.0001,0.0001,9.618,0.0005,0.001
2012,7,July,0,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.008,0.0018,0.0016,0.0005,0.0067,0.0008,0.0,0.0,0.0017,0.0001,0.0001,0.0004,0.0005,0.001
2012,8,Aug,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.0001,0.00196,0.0005,0.0067,0.0012,0.004,0.0188,0.0017,0.0001,0.0001,1.794,0.0019,0.001
2012,9,Sep,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.0001,0.00196,0.0005,0.0067,0.036,0.001,0.106,0.0017,0.0001,0.0001,1.794,0.0019,0.002
2012,10,Oct,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0127,0.0004,0.0005,0.008,0.0008,0.001,0.106,0.0017,0.0001,0.0001,1.794,0.0075,0.00028
2012,11,Nov,0,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.0005957,0.0127,0.0002,0.0005,0.0067,0.0012,0.001,0.106,0.0017,0.0001,0.0001,1.794,0.0005,0.00028
2012,12,Dec,0,No,0.011,0.008,0.2644,0.0003,0.0019,2.493,0.0005957,0.0127,0.0002,0.0005,0.0067,0.0012,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.002
2013,1,Jan,0,No,0.011,1.519,0.001,0.0009,0.0019,0.008,0.0005957,0.00423,0.0002,0.0005,0.005,0.0012,0.001,0.0002,0.0017,0.0,0.0001,9.618,0.0015,0.002
2013,2,Feb,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0127,0.0002,0.0005,0.0067,0.0012,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2013,3,Mar,0,No,0.011,1.519,0.001,0.0003,0.0054,2.493,0.008,0.0001,0.0004,0.0005,0.0067,0.036,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.00028
2013,4,Apr,0,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0012,0.001,0.0002,0.0017,0.0001,0.0,9.618,0.0019,0.00028
2013,5,May,0,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0,0.0,9.618,0.0019,0.002
2013,6,June,0,No,0.011,0.008,0.2644,0.0003,0.0019,2.493,0.0005,0.0001,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.001
2013,7,July,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.00196,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.005
2013,8,Aug,0,No,0.011,0.008,0.2644,0.001,0.002,0.0004,0.0005,0.0001,0.00196,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.002
2013,9,Sep,0,No,0.011,0.008,0.2644,0.001,0.002,0.0004,0.000553,0.0001,0.0004,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0075,0.002
2013,10,Oct,0,No,0.011,0.008,0.2644,0.001,0.002,0.0001,0.000553,0.0001,0.0004,0.0005,0.008,0.0008,0.001,0.0002,0.0,0.0001,0.0001,1.794,0.0075,0.00028
2013,11,Nov,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0127,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.00028
2013,12,Dec,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0,0.0001,1.794,0.0019,0.002
2014,1,Jan,0,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.0005957,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.002
2014,2,Feb,0,No,0.011,1.519,0.001,0.0009,0.0019,0.008,0.000553,0.0127,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2014,3,Mar,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.008,0.0001,0.0004,0.0005,0.0067,0.0008,0.001,0.025,0.0017,0.0001,0.0,9.618,0.0019,0.002
2014,4,Apr,0,No,0.011,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0694,0.0,9.618,0.0005,0.00028
2014,5,May,0,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.002
2014,6,June,0,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.001
2014,7,July,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.0018,0.0016,0.0005,0.0067,0.0012,0.001,0.0002,0.0017,0.0001,0.0,1.794,0.0005,0.005
2014,8,Aug,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.00196,0.0005,0.008,0.036,0.001,0.0002,0.0,0.0001,0.0001,1.794,0.0075,0.001
2014,9,Sep,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.00423,0.00196,0.0005,0.0067,0.0008,0.001,0.0002,0.6717,0.0001,0.0001,1.794,0.0019,0.002
2014,10,Oct,0,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0127,0.0004,0.0005,0.0067,0.0008,0.036,0.025,0.0017,0.0001,0.0001,1.794,0.0019,0.005
2014,11,Nov,0,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.000553,0.00423,0.0002,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0075,0.00028
2014,12,Dec,0,No,0.011,0.002,0.0012,0.0009,0.0019,0.008,0.01077,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0019,0.002
2015,1,Jan,1,No,0.0004,0.008,0.2644,0.0009,0.0019,0.008,0.000553,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.00028
2015,2,Feb,1,No,0.0004,1.519,0.001,0.0003,0.0019,2.493,0.0005957,0.0127,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2015,3,Mar,1,No,0.0004,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.0001,0.0004,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.00028
2015,4,Apr,1,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.008,0.0018,0.00196,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.005
2015,5,May,1,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.0018,0.0016,0.0005,0.0067,0.0008,0.0,0.013,0.0017,0.0,0.0,9.618,0.0019,0.00028
2015,6,June,1,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.0018,0.0016,0.0005,0.0067,0.0008,0.036,0.0002,0.0017,0.025,0.0,9.618,0.0019,0.001
2015,7,July,1,No,0.0004,1.519,0.001,0.0003,0.0019,0.0004,0.008,0.0018,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.004,0.0,9.618,0.0019,0.001
2015,8,Aug,1,No,0.0004,1.519,0.001,0.0009,0.0019,0.008,0.000553,0.0018,0.00196,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.025,0.0001,9.618,0.0075,0.002
2015,9,Sep,1,No,0.0004,1.519,0.001,0.0009,0.0019,0.008,0.000553,0.0001,0.00196,0.0005,0.0067,0.0008,0.001,0.025,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2015,10,Oct,1,No,0.0004,0.008,0.2644,0.0003,0.0019,2.493,0.0005957,0.0001,0.0004,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.025,0.0001,1.794,0.0019,0.005
2015,11,Nov,1,No,0.0004,0.008,0.2644,0.0003,0.0019,2.493,0.000553,0.00423,0.0004,0.0005,0.0067,0.024,0.036,0.0002,0.0017,0.025,0.0001,0.0004,0.0019,0.00028
2015,12,Dec,1,No,0.0004,0.002,0.0012,0.0003,0.0019,0.0004,0.01077,0.0029,0.0002,0.0005,0.008,0.024,0.001,0.0002,0.0,0.004,0.0001,0.0001,0.0075,0.002
2016,1,Jan,1,No,0.011,0.008,0.2644,0.0003,0.0002,2.493,0.0005957,0.0029,0.0002,0.0005,0.0067,0.024,0.036,0.025,0.0,0.0,0.0001,1.794,0.0005,0.002
2016,2,Feb,1,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0127,0.0002,0.0005,0.0067,0.024,0.001,0.025,0.0,0.0001,0.0,9.618,0.0005,0.00028
2016,3,Mar,1,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.008,0.0018,0.0004,0.0005,0.0067,0.024,0.001,0.0002,0.0,0.0001,0.0,9.618,0.0019,0.00028
2016,4,Apr,1,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.0004,0.0002,0.0017,0.0694,0.0,9.618,0.0019,0.00028
2016,5,May,1,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.002
2016,6,June,1,No,0.011,0.008,0.2644,0.0048,0.0054,2.493,0.0005,0.0001,0.0016,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0075,0.001
2016,7,July,1,No,0.011,0.008,0.2644,0.0003,0.0019,2.493,0.0005,0.0001,0.00196,0.0005,0.008,0.0008,0.008,0.0002,0.0017,0.004,0.0001,1.794,0.0075,0.001
2016,8,Aug,1,No,0.011,1.519,0.001,0.0009,0.002,0.0001,0.000553,0.0018,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0,0.0001,0.0001,9.618,0.0019,0.001
2016,9,Sep,1,No,0.011,1.519,0.001,0.0009,0.002,0.0001,0.000553,0.0001,0.00196,0.0005,0.0067,0.0008,0.004,0.0002,0.0017,0.0,0.0001,9.618,0.0019,0.001
